B.E.(eV)	Raw	Intensity	BG	Sum	Background	Peak	1	LAST	2
970.08	-714.199999999997	83398.98	82680.4	39.9900000000052	44.9900000000052	26.3300000000018	102.889999999999	504.37000000001	-1144.547
969.98	123.809999999998	83365.03	82624.69	40.3199999999924	45.2599999999948	26.5200000000041	104.399999999994	523.830000000002	-616.5313
969.88	25.1900000000023	83332.2	82568.91	40.6600000000035	45.5399999999936	26.7200000000012	105.970000000001	544.410000000004	-738.0938
969.78	-652.550000000003	83300.5	82513.05	40.9899999999907	45.8099999999977	26.8999999999942	107.539999999994	566.199999999997	-1440
969.68	798.710000000007	83270.13	82457.09	41.3399999999965	46.0899999999965	27.1100000000006	109.169999999998	589.350000000006	-14.33594
969.58	-353.809999999998	83241.2	82401.11	41.6900000000023	46.3699999999954	27.3000000000029	110.819999999992	613.910000000004	-1193.898
969.48	-654.520000000004	83213.78	82345.02	42.0399999999936	46.6499999999942	27.5099999999948	112.509999999995	640.059999999998	-1523.281
969.38	-372.440000000002	83188.02	82288.84	42.3899999999994	46.9300000000076	27.6999999999971	114.240000000005	667.900000000009	-1271.617
969.28	213.740000000005	83164.11	82232.56	42.7600000000093	47.2200000000012	27.9199999999983	116.020000000004	697.64	-717.8125
969.18	481.5	83142.24	82176.2	43.1300000000047	47.5100000000093	28.1200000000099	117.830000000002	729.460000000007	-484.5391
969.08	-1404.38	83122.64	82119.78	43.4900000000052	47.8000000000029	28.3300000000018	119.690000000002	763.559999999998	-2407.242
968.98	-1405.65999999999	83105.56	82063.26	43.8700000000099	48.0900000000111	28.5400000000082	121.590000000011	800.210000000007	-2447.961
968.88	96.9199999999983	83091.18	82006.58	44.25	48.3899999999994	28.75	123.539999999994	839.669999999998	-987.6797
968.78	-1181.15000000001	83079.96	81949.85	44.6299999999901	48.6999999999971	28.9700000000012	125.529999999999	882.279999999999	-2311.258
968.68	-756.979999999996	83072.23	81892.98	45.0299999999988	49	29.1900000000023	127.580000000002	928.460000000007	-1936.227
968.58	-186.130000000005	83068.4	81836.03	45.4199999999983	49.3099999999977	29.4100000000035	129.669999999998	978.570000000007	-1418.5
968.48	631.939999999988	83069.02	81778.96	45.8199999999924	49.6100000000006	29.6299999999901	131.809999999998	1033.18999999999	-658.125
968.38	751.760000000009	83074.66	81721.84	46.2300000000105	49.9300000000076	29.8600000000006	134.010000000009	1092.81	-601.0625
968.28	-800.059999999998	83086	81664.66	46.6399999999994	50.2399999999907	30.0899999999965	136.26999999999	1158.12	-2221.398
968.18	627.619999999995	83103.76	81607.38	47.0499999999884	50.5499999999884	30.3199999999924	138.569999999992	1229.87999999999	-868.7578
968.08	636.89	83128.72	81550.01	47.4700000000012	50.8700000000099	30.5500000000029	140.940000000002	1308.86	-941.8203
967.98	374.819999999992	83161.91	81492.58	47.8999999999942	51.1999999999971	30.7899999999936	143.369999999995	1396.05	-1294.508
967.88	863.240000000005	83204.2	81435.06	48.3399999999965	51.5299999999989	31.0299999999988	145.869999999995	1492.39	-905.9063
967.78	223.220000000001	83256.83	81377.48	48.7700000000041	51.8600000000006	31.2700000000041	148.419999999998	1599.02	-1656.125
967.68	532.270000000004	83321.09	81319.83	49.2200000000012	52.1900000000023	31.5200000000041	151.050000000003	1717.27	-1468.992
967.58	1095.71000000001	83398.1	81262.09	49.6699999999983	52.5200000000041	31.7600000000093	153.75	1848.3	-1040.305
967.48	2167.12	83489.48	81204.28	50.1300000000047	52.8699999999954	32.0200000000041	156.520000000004	1993.67	-118.0859
967.38	879.25	83596.59	81146.45	50.6000000000058	53.2100000000064	32.2700000000041	159.360000000001	2154.68000000001	-1570.883
967.28	1782.64999999999	83720.97	81088.55	51.0800000000018	53.5599999999977	32.5399999999936	162.289999999994	2332.97	-849.7656
967.18	2531.7	83864.34	81030.6	51.5499999999884	53.909999999989	32.7899999999936	165.289999999994	2530.2	-302.0391
967.08	2756.16	84028.08	80972.64	52.0299999999989	54.2599999999948	33.0599999999977	168.380000000005	2747.72	-299.2813
966.98	3814.23999999999	84214.02	80914.66	52.5299999999989	54.6199999999954	33.3199999999924	171.559999999998	2987.34	514.8828
966.88	4037.5	84423.32	80856.7	53.0200000000041	54.9700000000012	33.5899999999965	174.809999999998	3250.21000000001	470.8828
966.78	2771.95	84657.49	80798.75	53.5200000000041	55.3399999999965	33.8699999999954	178.169999999998	3537.84	-1086.789
966.68	6622.33	84917.81	80740.77	54.0399999999936	55.7099999999919	34.1399999999994	181.639999999999	3851.53	2445.289
966.58	5297.90000000001	85204.85	80682.9	54.5500000000029	56.0800000000018	34.4200000000128	185.190000000002	4191.71000000001	775.9453
966.48	5681.42999999999	85519.38	80625.07	55.0899999999965	56.4499999999971	34.6999999999971	188.849999999991	4559.21999999999	787.1172
966.38	6395.78	85860.77	80567.32	55.6199999999954	56.8299999999872	34.9899999999907	192.619999999995	4953.39	1102.336
966.28	6249.67	86228.27	80509.63	56.1699999999983	57.2099999999919	35.2799999999988	196.5	5373.48	531.0313
966.18	6385.27000000001	86620.12	80452.03	56.7100000000064	57.6000000000058	35.5800000000018	200.509999999995	5817.7	217.1797
966.08	8461.37999999999	87032.38	80394.52	57.2699999999895	57.9799999999959	35.8699999999954	204.62999999999	6282.09	1823.523
965.98	8706.87	87460.48	80337.13	57.8499999999913	58.3899999999994	36.179999999993	208.889999999999	6762.06	1583.523
965.88	10078.4	87896.56	80279.9	58.4100000000035	58.7799999999989	36.4800000000105	213.270000000004	7249.71000000001	2461.734
965.78	8884.26000000001	88331.21	80222.84	59	59.1800000000076	36.7900000000082	217.800000000003	7735.61	775.8906
965.68	10824.66	88752.33	80165.94	59.5899999999965	59.5800000000018	37.0999999999913	222.470000000001	8207.64	2238.273
965.58	9882.06	89144.52	80109.24	60.1999999999971	60	37.4199999999983	227.289999999994	8650.37	846.7813
965.48	9731.58	89491.43	80052.72	60.8000000000029	60.4100000000035	37.7400000000052	232.270000000004	9047.48	292.8672
965.38	9178.92	89774.9	79996.38	61.4199999999983	60.8300000000018	38.0699999999924	237.409999999989	9380.76999999999	-599.6016
965.28	10234.52	89978.23	79940.18	62.0500000000029	61.2600000000093	38.4000000000087	242.730000000011	9633.62000000001	196.4688
965.18	9703.03	90087.41	79884.17	62.6999999999971	61.6800000000076	38.7400000000052	248.229999999996	9791.90000000001	-500.2031
965.08	10294.69	90092.7	79828.31	63.3500000000058	62.1199999999954	39.070000000007	253.910000000004	9845.96000000001	30.29688
964.98	9792.94	89990.91	79772.66	64	62.5500000000029	39.4100000000035	259.789999999994	9792.48	-425.3047
964.88	8992.93000000001	89785.36	79717.17	64.6800000000076	62.9900000000053	39.7599999999948	265.880000000005	9634.88000000001	-1075.258
964.78	9317.09	89485.47	79661.81	65.3600000000006	63.4400000000023	40.1100000000006	272.169999999998	9382.58	-506.5703
964.68	8446.66000000001	89105.23	79606.64	66.0500000000029	63.8899999999994	40.4700000000012	278.699999999997	9049.49000000001	-1051.938
964.58	9295.62999999999	88661.89	79551.57	66.75	64.3399999999965	40.8299999999872	285.449999999997	8652.95	185.3125
964.48	9689.94	88172.76	79496.66	67.4700000000012	64.8099999999977	41.1999999999971	292.470000000001	8210.17	1013.844
964.38	6900.09	87655.22	79441.91	68.1999999999971	65.2799999999989	41.5699999999924	299.729999999996	7738.54	-1313.219
964.28	8393.55	87123.82	79387.25	68.929999999993	65.7400000000053	41.9499999999971	307.270000000004	7252.69	656.9766
964.18	6084.2	86590.74	79332.7	69.6800000000076	66.2200000000012	42.3300000000018	315.100000000006	6764.72	-1173.844
964.08	6192.48	86066.27	79278.22	70.4400000000023	66.6999999999971	42.7099999999919	323.220000000001	6284.98	-595.5703
963.98	7965.41000000001	85557.15	79223.79	71.2100000000064	67.1900000000023	43.1000000000058	331.660000000004	5820.19	1632.055
963.88	6239.52000000001	85069.22	79169.48	72	67.6800000000076	43.5	340.440000000002	5376.12000000001	339.7813
963.78	5388.17999999999	84605.54	79115.22	72.8000000000029	68.1699999999983	43.9100000000035	349.550000000003	4955.88000000001	-102.1406
963.68	5654.40999999999	84167.95	79060.99	73.6199999999954	68.679999999993	44.3099999999977	359.049999999988	4561.31	547.4453
963.58	5653.19	83757.97	79006.81	74.4400000000023	69.1900000000023	44.7299999999959	368.930000000008	4193.88000000001	902.0313
963.48	5699.73	83375.35	78952.67	75.2799999999989	69.7100000000064	45.1500000000087	379.229999999996	3853.32000000001	1277.047
963.38	4789.82999999999	83020.12	78898.57	76.1399999999994	70.2199999999866	45.5699999999924	389.949999999997	3539.67	668.2813
963.28	4591.12000000001	82691.26	78844.48	77.0100000000093	70.75	46.0100000000093	401.12000000001	3251.90000000001	744.3438
963.18	4524.5	82387.51	78790.4	77.8899999999994	71.2700000000041	46.4400000000023	412.790000000008	2988.71000000001	927.3906
963.08	3289.59	82107.88	78736.31	78.7900000000082	71.820000000007	46.8899999999994	424.960000000007	2749.11	-81.97656
962.98	4388.48999999999	81850.63	78682.21	79.7099999999919	72.3600000000006	47.3399999999965	437.679999999993	2531.34	1220.07
962.88	4508.91	81614.51	78628.09	80.6399999999994	72.9100000000035	47.8000000000029	450.960000000007	2334.11	1522.492
962.78	6245.92	81397.87	78573.98	81.5900000000111	73.4700000000012	48.2600000000093	464.860000000001	2155.73000000001	3422.031
962.68	4658.98	81199.15	78519.92	82.5599999999977	74.0299999999989	48.7400000000053	479.400000000009	1994.52	1979.75
962.58	4322.51999999999	81016.98	78465.88	83.5299999999989	74.5899999999965	49.2099999999919	494.619999999995	1849.14	1771.414
962.48	5733.59	80849.74	78411.81	84.5299999999989	75.1699999999983	49.6999999999971	510.580000000002	1717.96000000001	3295.656
962.38	5056.42	80696.29	78357.78	85.5599999999977	75.75	50.1900000000023	527.309999999998	1599.71000000001	2717.914
962.28	4919.33	80555.24	78303.77	86.5899999999965	76.3399999999965	50.6900000000023	544.860000000001	1493.00999999999	2667.859
962.18	3756.03	80425.37	78249.77	87.6399999999994	76.929999999993	51.179999999993	563.279999999999	1396.55	1580.43
962.08	5463.57000000001	80305.71	78195.73	88.7200000000012	77.5400000000082	51.7100000000064	582.660000000004	1309.37000000001	3353.586
961.98	4871.28	80195.23	78141.72	89.8099999999977	78.1399999999994	52.2299999999959	603.029999999999	1230.3	2817.773
961.88	5305.98	80093.16	78087.72	90.929999999993	78.7599999999948	52.7599999999948	624.470000000001	1158.53	3300.539
961.78	4207.07000000001	79998.71	78033.73	92.0599999999977	79.3800000000047	53.2900000000082	647.050000000003	1093.18000000001	2242.086
961.68	4046.88000000001	79911.17	77979.72	93.2200000000012	80.0099999999948	53.8399999999965	670.869999999995	1033.5	2115.43
961.58	4493.51	79830.04	77925.69	94.3999999999942	80.6499999999942	54.3999999999942	696.009999999995	978.89	2589.164
961.48	4914.64	79754.8	77871.66	95.5999999999913	81.3000000000029	54.9599999999919	722.559999999998	928.720000000001	3031.492
961.38	3099.28	79685.1	77817.62	96.820000000007	81.9500000000117	55.5299999999989	750.62000000001	882.550000000003	1231.797
961.28	2842.77	79620.59	77763.53	98.070000000007	82.6199999999954	56.1199999999954	780.330000000002	839.919999999998	985.7109
961.18	2686.21000000001	79560.96	77709.39	99.3399999999965	83.2899999999936	56.6999999999971	811.809999999998	800.419999999998	834.6406
961.08	2945.63000000001	79506.05	77655.17	100.639999999999	83.9700000000012	57.3099999999977	845.190000000003	763.779999999999	1094.75
960.98	2912.19	79455.73	77600.91	101.970000000001	84.6600000000035	57.9199999999983	880.649999999994	729.64	1057.367
960.88	3049.11	79409.94	77546.59	103.309999999998	85.3500000000058	58.5299999999989	918.320000000007	697.820000000007	1185.766
960.78	2810.2	79368.62	77492.2	104.680000000008	86.0599999999977	59.1699999999983	958.440000000003	668.080000000002	933.7813
960.68	2727.75	79331.83	77437.75	106.089999999997	86.7700000000041	59.8000000000029	1001.23	640.199999999997	833.6719
960.58	2645.26	79299.63	77383.24	107.51999999999	87.4899999999907	60.4499999999971	1046.87999999999	614.059999999998	728.8672
960.48	3574.44	79272.16	77328.66	108.970000000001	88.2200000000012	61.1100000000006	1095.73	589.470000000001	1630.938
960.38	1491.17	79249.63	77274.03	110.470000000001	88.9600000000064	61.7799999999989	1148.04000000001	566.350000000006	-484.4219
960.28	2293.39999999999	79232.19	77219.3	111.989999999991	89.7200000000012	62.4700000000012	1204.19	544.539999999994	280.5156
960.18	1590.32000000001	79220.22	77164.48	113.540000000008	90.4700000000012	63.1600000000035	1264.64	523.940000000002	-465.4219
960.08	2154.64	79214.06	77109.56	115.130000000005	91.2400000000053	63.8600000000006	1329.79000000001	504.490000000005	50.14063
959.98	2146.74000000001	79214.27	77054.56	116.740000000005	92.0200000000041	64.5800000000018	1400.29000000001	486.080000000002	-12.96875
959.88	1510.53	79221.32	76999.47	118.389999999999	92.8000000000029	65.3000000000029	1476.7	468.649999999994	-711.3203
959.78	2548.83	79235.96	76944.27	120.069999999992	93.5999999999913	66.0399999999936	1559.83	452.12999999999	257.1406
959.68	2854.92	79259.09	76888.98	121.800000000003	94.4100000000035	66.7900000000082	1650.65000000001	436.440000000002	484.8125
959.58	4149.66	79291.65	76833.64	123.559999999998	95.2299999999959	67.570000000007	1750.09	421.559999999998	1691.648
959.48	3390.05	79334.92	76778.25	125.369999999995	96.0599999999977	68.3399999999965	1859.5	407.399999999994	833.375
959.38	1633	79390.19	76722.8	127.209999999992	96.8999999999942	69.1499999999942	1980.20999999999	393.940000000002	-1034.391
959.28	3489.74000000001	79459.08	76667.26	129.080000000002	97.75	69.9400000000023	2113.92	381.12000000001	697.9219
959.18	3406.23999999999	79543.66	76611.66	131	98.6100000000006	70.7699999999895	2262.69	368.910000000004	474.2422
959.08	2877.40999999999	79645.87	76555.99	132.970000000001	99.4899999999907	71.6100000000006	2428.53	357.279999999999	-212.4688
958.98	2736.74000000001	79768.38	76500.26	134.970000000001	100.37000000001	72.4600000000064	2614.15000000001	346.150000000009	-531.375
958.88	6473.25	79913.77	76444.45	137.020000000004	101.270000000004	73.320000000007	2822.14	335.550000000003	3003.938
958.78	4346.03999999999	80085.35	76388.66	139.119999999995	102.179999999993	74.1999999999971	3055.75	325.429999999993	649.3516
958.68	4621.66	80286.65	76332.84	141.290000000008	103.110000000001	75.1100000000006	3318.58	315.740000000005	667.8516
958.58	5015.11	80521.02	76276.99	143.479999999996	104.039999999994	76.0199999999895	3614.01999999999	306.479999999996	771.0859
958.48	5213.76999999999	80792.8	76221.13	145.720000000001	104.989999999991	76.9400000000023	3946.40999999999	297.599999999991	642.0938
958.38	6234.65	81105.75	76165.25	148.029999999999	105.949999999997	77.8999999999942	4319.51	289.110000000001	1294.148
958.28	6577.61	81464.32	76109.39	150.389999999999	106.930000000008	78.8600000000006	4737.78	280.970000000001	1222.68
958.18	7637.12999999999	81873.12	76053.57	152.809999999998	107.909999999989	79.8399999999965	5205.81999999999	273.159999999989	1817.586
958.08	6139.59999999999	82335.75	75997.8	155.279999999999	108.910000000004	80.8399999999965	5727.23	265.679999999993	-198.3516
957.98	8121.67	82856.68	75942.03	157.809999999998	109.930000000008	81.8699999999954	6306.56	258.490000000005	1207.023
957.88	8429.96000000001	83438.66	75886.34	160.410000000004	110.960000000006	82.9100000000035	6946.46000000001	251.589999999997	877.6328
957.78	8296.67	84084.63	75830.73	163.070000000007	112.010000000009	83.9700000000012	7649.90000000001	244.960000000006	42.77344
957.68	10504.71	84796.38	75775.19	165.789999999994	113.059999999998	85.0399999999936	8418.70999999999	238.580000000002	1483.516
957.58	9980.01000000001	85572.77	75719.79	168.590000000011	114.139999999999	86.1500000000087	9251.66000000001	232.440000000002	127.0234
957.48	11784.7	86411.94	75664.5	171.460000000006	115.229999999996	87.2700000000041	10146.94	226.539999999994	1037.266
957.38	11616.71	87306.69	75609.39	174.399999999994	116.339999999997	88.4199999999983	11097.28	220.860000000001	-80.58594
957.28	13664.06	88246.76	75554.44	177.410000000004	117.449999999997	89.5800000000018	12092.47	215.389999999999	971.7422
957.18	14735.38	89216.25	75499.72	180.509999999995	118.589999999997	90.7799999999989	13116.54	210.110000000001	1018.852
957.08	14601.96	90190.15	75445.24	183.679999999993	119.739999999991	91.9899999999907	14144.46	205.029999999999	-142.9453
956.98	15610.68	91137.89	75391.02	186.940000000002	120.909999999989	93.2299999999959	15145.65	200.119999999995	-136.1875
956.88	17964.13	92018.54	75337.07	190.289999999994	122.099999999991	94.5	16079.19	195.389999999999	1282.664
956.78	17036.62	92786.91	75283.48	193.720000000001	123.300000000003	95.7900000000082	16899.79	190.820000000007	-466.8125
956.68	16252.01	93395.13	75230.19	197.259999999995	124.529999999999	97.0999999999913	17559.64	186.410000000004	-1912.93
956.58	17760.7	93797.84	75177.2	200.880000000005	125.770000000004	98.4400000000024	18013.39	182.150000000009	-859.9453
956.48	19184.26	93961.77	75124.54	204.610000000001	127.030000000013	99.820000000007	18227.73	178.040000000008	347.0313
956.38	20013.74	93869.76	75072.26	208.440000000002	128.310000000012	101.220000000001	18185.46	174.060000000012	1216.242
956.28	17696.82	93525.4	75020.38	212.37999999999	129.599999999991	102.639999999999	17890.17	170.209999999992	-808.1953
956.18	18008.87	92951.27	74968.83	216.440000000002	130.929999999993	104.110000000001	17364.48	166.479999999996	26.42969
956.08	17542.37	92186.13	74917.63	220.599999999991	132.26999999999	105.599999999991	16647.14	162.87999999999	273.8672
955.98	17048.26	91275.6	74866.74	224.889999999999	133.639999999999	107.12999999999	15783.81	159.399999999994	639.3984
955.88	15024.13	90268.71	74816.17	229.309999999998	135.009999999995	108.680000000008	14823.53	156.020000000004	-428.4141
955.78	14607.44	89209.16	74765.86	233.839999999997	136.410000000004	110.270000000004	13810.02	152.75	164.1406
955.68	13291.12	88133.45	74715.78	238.529999999999	137.839999999997	111.899999999994	12779.83	149.580000000002	-126.5547
955.58	13412.19	87071.99	74665.91	243.360000000001	139.289999999994	113.569999999992	11763.39	146.5	1006.109
955.48	13285.16	86044.83	74616.24	248.319999999992	140.75	115.26999999999	10780.74	143.51999999999	1856.57
955.38	13449.92	85067.73	74566.78	253.440000000002	142.240000000005	117	9847.65	140.630000000005	2948.969
955.28	11273.58	84149.2	74517.52	258.709999999992	143.75	118.76999999999	8972.61	137.819999999992	1641.906
955.18	9909.3	83293.66	74468.4	264.150000000009	145.300000000003	120.590000000011	8160.11	135.100000000006	1084.039
955.08	9345.22	82503.98	74419.38	269.779999999999	146.869999999995	122.459999999992	7413.04	132.459999999992	1260.625
954.98	8398.95	81778.91	74370.45	275.570000000007	148.460000000006	124.360000000001	6730.18000000001	129.889999999999	990.4844
954.88	8168.81	81117.46	74321.59	281.550000000003	150.070000000007	126.300000000003	6110.54000000001	127.389999999999	1372.938
954.78	6584.73	80516.28	74272.77	287.729999999996	151.709999999992	128.289999999994	5550.78	124.970000000001	341.2188
954.68	6527.35000000001	79971.46	74223.95	294.12000000001	153.389999999999	130.339999999997	5047.05	122.62000000001	779.8359
954.58	6555.25	79479.64	74175.15	300.710000000006	155.080000000002	132.430000000008	4595.94	120.330000000002	1250.758
954.48	5967.46000000001	79036.02	74126.34	307.540000000008	156.820000000007	134.570000000007	4192.66	118.110000000001	1057.781
954.38	6176.28	78636.77	74077.52	314.569999999992	158.569999999992	136.75	3833.4	115.929999999993	1617.031
954.28	5512.41	78277.42	74028.69	321.860000000001	160.349999999991	139	3513.67999999999	113.830000000002	1263.68
954.18	4582.77	77953.71	73979.83	329.419999999998	162.169999999998	141.300000000003	3229.2	111.779999999999	608.8906
954.08	4041.28	77662.05	73930.92	337.240000000005	164.020000000004	143.669999999998	2976.43000000001	109.790000000008	310.1484
953.98	3957.06	77398.51	73881.94	345.330000000002	165.899999999994	146.080000000002	2751.42	107.839999999997	440.4922
953.88	3213.61	77160.02	73832.89	353.699999999997	167.809999999998	148.559999999998	2551.11	105.949999999997	-113.5156
953.78	3928.27	76943.41	73783.73	362.389999999999	169.75	151.100000000006	2372.32000000001	104.110000000001	768.5938
953.68	3501.7	76745.92	73734.5	371.410000000004	171.729999999996	153.699999999997	2212.27	102.320000000007	490.2813
953.58	1719.32000000001	76565.32	73685.18	380.75	173.730000000011	156.380000000005	2068.70000000001	100.570000000007	-1160.82
953.48	1617.17	76399.31	73635.73	390.449999999997	175.790000000008	159.12000000001	1939.36	98.8600000000006	-1146.414
953.38	926.369999999996	76246.2	73586.13	400.51999999999	177.860000000001	161.929999999993	1822.53999999999	97.1999999999971	-1733.703
953.28	2506.42	76104.34	73536.38	410.970000000001	179.989999999991	164.830000000002	1716.58	95.5699999999924	-61.54688
953.18	-19.3799999999901	75972.34	73486.48	421.860000000001	182.150000000009	167.809999999998	1620.05	94	-2505.234
953.08	923.489999999991	75849.12	73436.41	433.149999999994	184.360000000001	170.860000000001	1531.89	92.4700000000012	-1489.219
952.98	138.920000000013	75733.62	73386.18	444.910000000004	186.590000000011	173.980000000011	1451	90.9500000000117	-2208.516
952.88	146.25	75625.05	73335.75	457.14	188.869999999995	177.199999999997	1376.61	89.4799999999959	-2143.055
952.78	-48.1399999999994	75522.73	73285.14	469.880000000005	191.190000000002	180.520000000004	1307.95	88.0599999999977	-2285.727
952.68	253.059999999998	75425.99	73234.34	483.160000000004	193.559999999998	183.919999999998	1244.37000000001	86.6600000000035	-1938.594
952.58	382.949999999997	75334.4	73183.35	496.989999999991	195.959999999992	187.419999999998	1185.39999999999	85.2899999999936	-1768.102
952.48	-231.990000000005	75247.5	73132.19	511.410000000004	198.410000000004	191.009999999995	1130.50999999999	83.9499999999971	-2347.297
952.38	370.970000000001	75164.97	73080.83	526.470000000001	200.910000000004	194.720000000001	1079.39	82.6499999999942	-1713.172
952.28	-180.669999999998	75086.45	73029.27	542.179999999993	203.459999999992	198.529999999999	1031.64	81.3799999999901	-2237.844
952.18	-198.520000000004	75011.7	72977.52	558.610000000001	206.059999999998	202.459999999992	986.929999999993	80.1399999999994	-2232.703
952.08	-1577.48999999999	74940.52	72925.59	575.770000000004	208.699999999997	206.480000000011	945.059999999998	78.9100000000035	-3592.422
951.98	-300.299999999988	74872.65	72873.4	593.730000000011	211.400000000009	210.650000000009	905.740000000005	77.7300000000105	-2299.547
951.88	-1634.12000000001	74808.02	72821.02	612.51999999999	214.139999999999	214.929999999993	868.819999999993	76.5699999999924	-3621.117
951.78	-64.2899999999936	74746.4	72768.39	632.199999999997	216.949999999997	219.350000000006	834.070000000007	75.4300000000076	-2042.297
951.68	-553.670000000013	74687.77	72715.57	652.839999999997	219.809999999998	223.909999999989	801.309999999998	74.3199999999924	-2525.867
951.58	-537.449999999997	74632.02	72662.55	674.470000000001	222.720000000001	228.599999999991	770.429999999993	73.2299999999959	-2506.922
951.48	-99.6100000000006	74579.1	72609.31	697.210000000007	225.699999999997	233.449999999997	741.279999999999	72.1699999999983	-2069.398
951.38	446.919999999998	74528.96	72555.88	721.059999999998	228.739999999991	238.440000000002	713.720000000001	71.1399999999994	-1526.164
951.28	-1474.17	74481.59	72502.27	746.14	231.830000000002	243.599999999991	687.649999999994	70.1100000000006	-3453.492
951.18	-254.029999999999	74436.95	72448.43	772.550000000003	234.980000000011	248.920000000013	662.950000000012	69.1200000000099	-2242.547
951.08	-1055.19	74395.05	72394.39	800.339999999997	238.199999999997	254.419999999998	639.550000000003	68.1399999999994	-3055.844
950.98	-455.230000000011	74355.93	72340.13	829.669999999998	241.5	260.099999999991	617.330000000002	67.179999999993	-2471.031
950.88	-504.549999999988	74319.59	72285.65	860.600000000006	244.850000000006	265.980000000011	596.260000000009	66.25	-2538.484
950.78	-1795.78	74286.15	72230.98	893.279999999999	248.279999999999	272.040000000008	576.220000000001	65.3300000000018	-3850.945
950.68	-1275.66	74255.64	72176.06	927.880000000005	251.779999999999	278.330000000002	557.160000000004	64.4400000000023	-3355.242
950.58	-2011.41	74228.18	72120.91	964.5	255.360000000001	284.830000000002	539.029999999999	63.5699999999924	-4118.68
950.48	20.8799999999901	74203.88	72065.52	1003.36	259.009999999995	291.559999999998	521.75	62.6999999999971	-2117.484
950.38	-434.540000000008	74182.95	72009.94	1044.63	262.729999999996	298.509999999995	505.279999999999	61.8499999999913	-2607.555
950.28	-389.559999999998	74165.59	71954.16	1088.55	266.539999999994	305.720000000001	489.569999999993	61.0299999999989	-2600.984
950.18	-8.47000000000117	74152.02	71898.17	1135.41	270.449999999997	313.210000000006	474.570000000007	60.2200000000012	-2262.313
950.08	-722.690000000002	74142.45	71841.99	1185.42	274.419999999998	320.949999999997	460.25	59.4199999999983	-3023.156
949.98	-691.110000000001	74137.27	71785.61	1238.99000000001	278.490000000005	328.979999999996	446.550000000003	58.6499999999942	-3042.773
949.88	25.9799999999959	74136.77	71729.02	1296.42999999999	282.639999999999	337.319999999992	433.459999999992	57.8799999999901	-2381.766
949.78	-706.840000000011	74141.36	71672.24	1358.2	286.899999999994	345.970000000001	420.919999999998	57.1399999999994	-3175.961
949.68	901.440000000003	74151.59	71615.26	1424.81000000001	291.25	354.960000000006	408.910000000004	56.4000000000087	-1634.891
949.58	309.990000000005	74167.96	71558.11	1496.75	295.699999999997	364.300000000003	397.419999999998	55.679999999993	-2299.859
949.48	-253.389999999999	74191.11	71500.79	1574.72	300.25	374	386.380000000005	54.9700000000012	-2943.711
949.38	-397.770000000004	74221.7	71443.27	1659.34999999999	304.909999999989	384.089999999997	375.819999999992	54.2799999999989	-3176.203
949.28	33.0400000000082	74260.53	71385.56	1751.46000000001	309.669999999998	394.580000000002	365.660000000004	53.6000000000058	-2841.93
949.18	619.130000000005	74308.6	71327.67	1852.03	314.559999999998	405.509999999995	355.910000000004	52.9300000000076	-2361.805
949.08	329.480000000011	74366.79	71269.62	1961.92	319.540000000008	416.89	346.540000000008	52.2700000000041	-2767.688
948.98	1293.71000000001	74436.34	71211.39	2082.38000000001	324.660000000004	428.75	337.520000000004	51.6300000000047	-1931.234
948.88	1996.58	74518.34	71153.02	2214.45999999999	329.889999999999	441.099999999991	328.860000000001	51	-1368.742
948.78	2206.37999999999	74614.27	71094.52	2359.58	335.25	453.989999999991	320.529999999999	50.3799999999901	-1313.367
948.68	1235.19	74725.67	71035.91	2519.28	340.75	467.459999999992	312.5	49.7699999999895	-2454.57
948.58	2102.35000000001	74853.88	70977.15	2694.90000000001	346.380000000005	481.510000000009	304.770000000004	49.1700000000128	-1774.383
948.48	2977.92999999999	75000.84	70918.27	2888.31999999999	352.159999999989	496.199999999997	297.319999999992	48.5899999999965	-1104.641
948.38	2287.2	75168.1	70859.3	3101.03	358.080000000002	511.559999999998	290.149999999994	48.0099999999948	-2021.602
948.28	3709.77	75357.6	70800.23	3334.96000000001	364.130000000005	527.610000000001	283.220000000001	47.4400000000023	-847.6016
948.18	4348.71000000001	75571.48	70741.09	3592.15000000001	370.360000000001	544.440000000002	276.540000000008	46.8899999999994	-481.6797
948.08	5629.31	75811.32	70681.89	3874.2	376.740000000005	562.070000000007	270.089999999997	46.3399999999965	499.8828
947.98	5409.92000000001	76079.5	70622.68	4183.3	383.290000000008	580.560000000012	263.860000000001	45.8000000000029	-46.89844
947.88	7418.93999999999	76377.5	70563.46	4520.96999999999	390	599.949999999997	257.839999999997	45.2699999999895	1604.898
947.78	6811.53	76707.41	70504.27	4889.12999999999	396.899999999994	620.330000000002	252.029999999999	44.7599999999948	608.3828
947.68	6019.48000000001	77071.13	70445.12	5289.62000000001	403.970000000001	641.760000000009	246.400000000009	44.25	-606.5313
947.58	8382.64	77469.59	70385.96	5723.37	411.25	664.299999999988	240.979999999996	43.7399999999907	1299.008
947.48	8958.31999999999	77904.54	70326.88	6191.92	418.709999999992	688.049999999988	235.709999999992	43.25	1380.664
947.38	10278.31	78376.1	70267.89	6695.34	426.380000000005	713.089999999997	230.630000000005	42.7700000000041	2170.102
947.28	11394.78	78884.7	70209.02	7233.89	434.26999999999	739.539999999994	225.699999999997	42.2899999999936	2719.102
